id,deviceid,floorspaceid,occupancystatus,headcount,collecteddate,occupancystatuschangedate,previousoccupancystatus
84931888,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,NotOccupied,0,2026-02-09 15:02:42+11,2026-02-09 15:02:42+11,RecentlyOccupied
84937089,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2026-02-09 15:16:24+11,2026-02-09 15:15:44+11,RecentlyOccupied
84941220,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2026-02-09 15:27:06+11,2026-02-09 15:02:16+11,RecentlyOccupied
84944450,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2026-02-09 15:38:38+11,2026-02-09 15:38:26+11,RecentlyOccupied
84947469,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,2,2026-02-09 15:49:42+11,2026-02-09 15:37:22+11,NotOccupied
84950671,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,RecentlyOccupied,0,2026-02-09 16:00:10+11,2026-02-09 16:00:10+11,CurrentlyOccupied
84954162,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2026-02-09 16:12:26+11,2026-02-09 16:11:40+11,RecentlyOccupied
84957032,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2026-02-09 16:22:36+11,2026-02-09 15:02:16+11,RecentlyOccupied
84959364,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2026-02-09 16:31:00+11,2026-02-09 15:02:16+11,RecentlyOccupied
84961620,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2026-02-09 16:39:32+11,2026-02-09 15:02:16+11,RecentlyOccupied
84964359,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2026-02-09 16:50:42+11,2026-02-09 15:02:16+11,RecentlyOccupied
84967958,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2026-02-09 17:03:38+11,2026-02-09 15:02:16+11,RecentlyOccupied
84972007,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2026-02-09 17:19:22+11,2026-02-09 17:18:56+11,RecentlyOccupied
84975407,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2026-02-09 17:35:04+11,2026-02-09 17:33:44+11,RecentlyOccupied
84978142,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2026-02-09 17:48:34+11,2026-02-09 17:43:54+11,NotOccupied
84981140,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2026-02-09 18:05:22+11,2026-02-09 17:27:22+11,NotOccupied
84982033,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,6,2026-02-09 18:51:24+11,2026-02-09 18:16:02+11,NotOccupied
84982579,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,1,2026-02-09 19:28:22+11,2026-02-09 19:28:22+11,NotOccupied
84983633,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,2,2026-02-09 20:47:02+11,2026-02-09 20:27:02+11,NotOccupied
84985619,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,NotOccupied,0,2026-02-09 23:33:44+11,2026-02-09 23:33:44+11,RecentlyOccupied
84988775,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,RecentlyOccupied,0,2026-02-10 05:31:22+11,2026-02-10 05:31:22+11,CurrentlyOccupied
84992921,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,RecentlyOccupied,0,2026-02-10 08:17:36+11,2026-02-10 08:17:36+11,CurrentlyOccupied
84998453,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,1,2026-02-10 09:09:04+11,2026-02-10 09:09:04+11,RecentlyOccupied
85003521,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2026-02-10 09:38:42+11,2026-02-10 09:21:02+11,NotOccupied
85007575,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,NotOccupied,0,2026-02-10 10:01:12+11,2026-02-10 10:01:12+11,RecentlyOccupied
85011636,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,4,2026-02-10 10:23:16+11,2026-02-10 10:10:08+11,NotOccupied
85014946,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2026-02-10 10:40:54+11,2026-02-10 10:10:08+11,NotOccupied
85019165,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2026-02-10 11:02:26+11,2026-02-10 10:57:40+11,RecentlyOccupied
85021127,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2026-02-10 11:13:00+11,2026-02-10 10:57:40+11,RecentlyOccupied
85023561,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,RecentlyOccupied,0,2026-02-10 11:24:02+11,2026-02-10 11:24:02+11,CurrentlyOccupied
85027490,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2026-02-10 11:37:34+11,2026-02-10 10:57:40+11,RecentlyOccupied
85029970,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,RecentlyOccupied,0,2026-02-10 11:48:38+11,2026-02-10 11:48:38+11,CurrentlyOccupied
85033066,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,RecentlyOccupied,0,2026-02-10 12:01:50+11,2026-02-10 12:01:50+11,CurrentlyOccupied
85035402,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2026-02-10 12:12:26+11,2026-02-10 12:11:28+11,NotOccupied
85038502,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2026-02-10 12:24:26+11,2026-02-10 10:57:40+11,RecentlyOccupied
85043767,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2026-02-10 12:42:02+11,2026-02-10 11:29:02+11,RecentlyOccupied
85050155,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,3,2026-02-10 13:09:22+11,2026-02-10 11:29:02+11,RecentlyOccupied
85053422,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,4,2026-02-10 13:22:04+11,2026-02-10 11:29:02+11,RecentlyOccupied
85056921,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2026-02-10 13:34:48+11,2026-02-10 13:34:46+11,RecentlyOccupied
85061554,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,5,2026-02-10 13:52:02+11,2026-02-10 11:29:02+11,RecentlyOccupied
85065350,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,2,2026-02-10 14:08:02+11,2026-02-10 14:03:42+11,RecentlyOccupied
85069083,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,4,2026-02-10 14:21:52+11,2026-02-10 13:54:22+11,RecentlyOccupied
85071210,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,1,2026-02-10 14:29:28+11,2026-02-10 14:08:24+11,RecentlyOccupied
85073807,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,4,2026-02-10 14:36:08+11,2026-02-10 13:54:22+11,RecentlyOccupied
85076465,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2026-02-10 14:44:34+11,2026-02-10 14:44:34+11,RecentlyOccupied
85079285,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2026-02-10 14:54:00+11,2026-02-10 14:54:00+11,RecentlyOccupied
85083122,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2026-02-10 15:05:14+11,2026-02-10 14:08:24+11,RecentlyOccupied
85086329,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,1,2026-02-10 15:14:56+11,2026-02-10 14:08:24+11,RecentlyOccupied
85089914,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2026-02-10 15:25:44+11,2026-02-10 14:08:24+11,RecentlyOccupied
85094791,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2026-02-10 15:39:34+11,2026-02-10 15:35:16+11,NotOccupied
85099141,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2026-02-10 15:51:46+11,2026-02-10 15:35:16+11,NotOccupied
85104132,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2026-02-10 16:06:24+11,2026-02-10 15:35:16+11,NotOccupied
85107310,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,2,2026-02-10 16:17:38+11,2026-02-10 16:06:16+11,RecentlyOccupied
85110445,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,1,2026-02-10 16:30:24+11,2026-02-10 16:30:24+11,RecentlyOccupied
85112679,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,4,2026-02-10 16:38:34+11,2026-02-10 16:20:00+11,RecentlyOccupied
85114055,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,1,2026-02-10 16:43:32+11,2026-02-10 16:20:00+11,RecentlyOccupied
85115960,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,1,2026-02-10 16:49:58+11,2026-02-10 16:34:44+11,RecentlyOccupied
85117305,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,4,2026-02-10 16:53:42+11,2026-02-10 16:31:22+11,RecentlyOccupied
85118527,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,6,2026-02-10 16:58:06+11,2026-02-10 16:31:22+11,RecentlyOccupied
85120229,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,3,2026-02-10 17:03:54+11,2026-02-10 16:20:00+11,RecentlyOccupied
85121728,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,4,2026-02-10 17:08:54+11,2026-02-10 17:07:28+11,RecentlyOccupied
85122870,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2026-02-10 17:12:48+11,2026-02-10 16:20:00+11,RecentlyOccupied
85124051,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,3,2026-02-10 17:16:40+11,2026-02-10 16:20:00+11,RecentlyOccupied
85125152,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,5,2026-02-10 17:20:56+11,2026-02-10 17:07:28+11,RecentlyOccupied
85126336,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,4,2026-02-10 17:25:18+11,2026-02-10 17:07:28+11,RecentlyOccupied
85127520,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2026-02-10 17:30:08+11,2026-02-10 16:20:00+11,RecentlyOccupied
85129154,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2026-02-10 17:36:06+11,2026-02-10 17:29:44+11,NotOccupied
85130999,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,1,2026-02-10 17:43:34+11,2026-02-10 17:38:16+11,NotOccupied
85132792,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2026-02-10 17:50:10+11,2026-02-10 17:45:06+11,RecentlyOccupied
85134858,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2026-02-10 17:58:38+11,2026-02-10 17:54:02+11,NotOccupied
85136343,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2026-02-10 18:10:04+11,2026-02-10 17:41:48+11,RecentlyOccupied
85137375,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,3,2026-02-10 18:24:10+11,2026-02-10 17:41:48+11,RecentlyOccupied
85137842,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2026-02-10 18:35:16+11,2026-02-10 17:41:48+11,RecentlyOccupied
85138241,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,1,2026-02-10 18:53:10+11,2026-02-10 18:47:32+11,NotOccupied
85138568,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2026-02-10 19:07:52+11,2026-02-10 17:41:48+11,RecentlyOccupied
85138911,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,1,2026-02-10 19:21:10+11,2026-02-10 19:21:10+11,NotOccupied
85139246,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2026-02-10 19:39:44+11,2026-02-10 17:41:48+11,RecentlyOccupied
85140243,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2026-02-10 20:34:48+11,2026-02-10 20:32:42+11,NotOccupied
85141075,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,1,2026-02-10 21:05:12+11,2026-02-10 20:59:10+11,RecentlyOccupied
85142877,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,1,2026-02-10 22:40:18+11,2026-02-10 22:40:18+11,NotOccupied
85143332,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2026-02-10 23:55:46+11,2026-02-10 23:51:28+11,RecentlyOccupied
85145436,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2026-02-11 03:23:58+11,2026-02-11 03:23:12+11,NotOccupied
85148683,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2026-02-11 06:52:58+11,2026-02-11 06:52:08+11,NotOccupied
85151478,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,RecentlyOccupied,0,2026-02-11 08:18:14+11,2026-02-11 08:18:14+11,CurrentlyOccupied
85155593,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,3,2026-02-11 08:57:56+11,2026-02-11 08:48:50+11,NotOccupied
85158456,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,1,2026-02-11 09:10:12+11,2026-02-11 09:05:06+11,NotOccupied
85160847,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,5,2026-02-11 09:21:42+11,2026-02-11 09:05:06+11,NotOccupied
85163039,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,6,2026-02-11 09:31:06+11,2026-02-11 09:05:06+11,NotOccupied
85165122,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,7,2026-02-11 09:39:16+11,2026-02-11 09:05:06+11,NotOccupied
85166731,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,11,2026-02-11 09:45:34+11,2026-02-11 09:05:06+11,NotOccupied
85168174,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,12,2026-02-11 09:51:38+11,2026-02-11 09:05:06+11,NotOccupied
85170255,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,5,2026-02-11 09:59:42+11,2026-02-11 09:05:06+11,NotOccupied
85172007,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2026-02-11 10:06:56+11,2026-02-11 09:05:06+11,NotOccupied
85174606,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2026-02-11 10:18:58+11,2026-02-11 10:00:44+11,NotOccupied
85177297,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2026-02-11 10:29:06+11,2026-02-11 10:26:50+11,RecentlyOccupied
85180893,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2026-02-11 10:43:24+11,2026-02-11 10:41:46+11,NotOccupied
85185797,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2026-02-11 11:03:00+11,2026-02-11 10:52:08+11,RecentlyOccupied
85189296,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,3,2026-02-11 11:17:02+11,2026-02-11 10:56:22+11,NotOccupied
85191712,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,4,2026-02-11 11:26:18+11,2026-02-11 10:56:22+11,NotOccupied
85195211,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2026-02-11 11:40:04+11,2026-02-11 11:12:44+11,RecentlyOccupied
85197492,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2026-02-11 11:51:34+11,2026-02-11 11:51:34+11,NotOccupied
85201086,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,1,2026-02-11 12:06:56+11,2026-02-11 12:04:56+11,NotOccupied
85204143,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2026-02-11 12:16:14+11,2026-02-11 12:08:32+11,RecentlyOccupied
85207237,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,1,2026-02-11 12:28:26+11,2026-02-11 12:21:54+11,RecentlyOccupied
85209065,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2026-02-11 12:34:30+11,2026-02-11 12:34:22+11,NotOccupied
85210269,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,6,2026-02-11 12:39:56+11,2026-02-11 12:21:54+11,RecentlyOccupied
85212241,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,RecentlyOccupied,0,2026-02-11 12:45:46+11,2026-02-11 12:45:46+11,CurrentlyOccupied
85215538,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,3,2026-02-11 12:56:22+11,2026-02-11 12:55:38+11,NotOccupied
85218698,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2026-02-11 13:05:38+11,2026-02-11 13:03:40+11,RecentlyOccupied
85221328,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2026-02-11 13:13:00+11,2026-02-11 13:12:32+11,RecentlyOccupied
85223969,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2026-02-11 13:21:38+11,2026-02-11 13:12:32+11,RecentlyOccupied
85225814,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,5,2026-02-11 13:28:40+11,2026-02-11 13:27:36+11,RecentlyOccupied
85227476,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,3,2026-02-11 13:33:32+11,2026-02-11 12:52:34+11,RecentlyOccupied
85228965,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,5,2026-02-11 13:39:08+11,2026-02-11 13:27:36+11,RecentlyOccupied
85230482,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,7,2026-02-11 13:43:32+11,2026-02-11 13:27:36+11,RecentlyOccupied
85231754,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,3,2026-02-11 13:48:06+11,2026-02-11 13:36:44+11,RecentlyOccupied
85233192,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,1,2026-02-11 13:52:10+11,2026-02-11 13:36:44+11,RecentlyOccupied
85234590,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,5,2026-02-11 13:56:02+11,2026-02-11 13:27:36+11,RecentlyOccupied
85235848,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2026-02-11 13:58:48+11,2026-02-11 13:49:28+11,NotOccupied
85237720,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2026-02-11 14:05:00+11,2026-02-11 13:27:36+11,RecentlyOccupied
85239566,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,5,2026-02-11 14:10:22+11,2026-02-11 12:52:34+11,RecentlyOccupied
85241636,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2026-02-11 14:18:10+11,2026-02-11 13:27:36+11,RecentlyOccupied
85244807,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2026-02-11 14:29:02+11,2026-02-11 14:18:12+11,NotOccupied
85247871,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,3,2026-02-11 14:39:52+11,2026-02-11 12:52:34+11,RecentlyOccupied
85250747,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2026-02-11 14:49:58+11,2026-02-11 12:52:34+11,RecentlyOccupied
85254301,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2026-02-11 15:02:38+11,2026-02-11 15:01:14+11,RecentlyOccupied
85258267,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2026-02-11 15:17:10+11,2026-02-11 14:18:12+11,NotOccupied
85261600,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,4,2026-02-11 15:30:24+11,2026-02-11 14:18:12+11,NotOccupied
85265485,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2026-02-11 15:47:14+11,2026-02-11 15:47:12+11,RecentlyOccupied
85269201,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,1,2026-02-11 16:02:44+11,2026-02-11 15:47:02+11,NotOccupied
85271674,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,5,2026-02-11 16:14:04+11,2026-02-11 15:47:02+11,NotOccupied
